Fecha,Hora,Bosque,Transecto ,Periodo,Planta,Polinizador,sexo,capturado?,Codigo_frasco,Observaciones,Codigo_Final,Latitude,Longitude
25/05/20,10:30:00,2,1,5,Ranunculus sp.,?=118,,no,,,tran849,,
25/05/20,10:30:00,2,1,5,Ranunculus sp.,?=118,,no,,,tran850,,
25/05/20,10:30:00,2,1,5,Ranunculus sp.,?=118,,no,,,tran851,,
25/05/20,10:30:00,2,1,5,Myosotis sp.,?=118,,no,,,tran852,,
25/05/20,10:30:00,2,1,5,Bellis perennis,?=118,,no,,,tran853,,
25/05/20,10:30:00,2,1,5,Bellis perennis,?=118,,no,,,tran854,,
25/05/20,10:30:00,2,1,5,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran855,,
25/05/20,10:30:00,2,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran856,,
25/05/20,10:30:00,2,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran857,,
25/05/20,10:30:00,2,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran858,,
25/05/20,10:30:00,2,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran859,,
25/05/20,10:30:00,2,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran860,,
25/05/20,10:30:00,2,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran861,,
25/05/20,10:30:00,2,1,5,Potentilla erecta,?=118,,no,,,tran862,,
25/05/20,10:30:00,2,1,5,Potentilla erecta,?=118,,no,,,tran863,,
25/05/20,10:30:00,2,1,5,Veronica officinalis,Sphaerophoria scripta,hembra,no,,,tran864,,
25/05/20,10:30:00,2,1,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran865,,
25/05/20,10:30:00,2,1,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran866,,
25/05/20,10:30:00,2,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran867,,
25/05/20,10:30:00,2,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran868,,
25/05/20,10:30:00,2,1,5,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran869,,
25/05/20,10:30:00,2,1,5,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran870,,
25/05/20,10:30:00,2,1,5,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran871,,
25/05/20,10:30:00,2,1,5,Ranunculus sp.,,,si,120,,tran872,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran873,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran874,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran875,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran876,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran877,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran878,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran879,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran880,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran881,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran882,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran883,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran884,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran885,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran886,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran887,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran888,,
25/05/20,13:30:00,2,2,5,Bellis perennis,,,si,121,,tran889,,
25/05/20,13:30:00,2,2,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran890,,
25/05/20,13:30:00,2,2,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran891,,
25/05/20,13:30:00,2,2,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran892,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran893,,
25/05/20,13:30:00,2,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran894,,
25/05/20,13:30:00,2,2,5,Potentilla erecta,,,si,122,,tran895,,
25/05/20,13:30:00,2,2,5,Ranunculus sp.,?=118,,no,,,tran896,,
25/05/20,13:30:00,2,2,5,Ranunculus sp.,?=118,,no,,,tran897,,
25/05/20,13:30:00,2,2,5,Ranunculus sp.,?=118,,no,,,tran898,,
25/05/20,13:30:00,2,2,5,Ranunculus sp.,?=118,,no,,,tran899,,
25/05/20,13:30:00,2,2,5,Ranunculus sp.,?=118,,no,,,tran900,,
25/05/20,13:30:00,2,2,5,Ranunculus sp.,?=118,,no,,,tran901,,
25/05/20,13:30:00,2,2,5,Ranunculus sp.,?=118,,no,,,tran902,,
25/05/20,13:30:00,2,2,5,Myosotis sp.,?=118,,no,,,tran903,,
25/05/20,13:30:00,2,2,5,Veronica officinalis,Sphaerophoria scripta,macho,no,,,tran904,,
25/05/20,13:30:00,2,2,5,Taraxacum sp.,?=118,hembra,no,,,tran905,,
25/05/20,13:30:00,2,2,5,Veronica sp.,,,si,123,,tran906,,
25/05/20,13:30:00,2,2,5,Erinus alpinus,Sphaerophoria scripta,macho,no,,,tran907,,
25/05/20,16:15:00,2,3,5,Ranunculus sp.,?=118,,no,,,tran908,,
25/05/20,16:15:00,2,3,5,Ranunculus sp.,?=118,,no,,,tran909,,
25/05/20,16:15:00,2,3,5,Ranunculus sp.,?=118,,no,,,tran910,,
25/05/20,16:15:00,2,3,5,Ranunculus sp.,?=118,,no,,,tran911,,
25/05/20,16:15:00,2,3,5,Ranunculus sp.,?=118,,no,,,tran912,,
25/05/20,16:15:00,2,3,5,Ranunculus sp.,?=118,,no,,,tran913,,
25/05/20,16:15:00,2,3,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran914,,
25/05/20,16:15:00,2,3,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran915,,
25/05/20,16:15:00,2,3,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran916,,
25/05/20,16:15:00,2,3,5,Potentilla erecta,?=118,,no,,,tran917,,
25/05/20,16:15:00,2,3,5,Taraxacum sp.,?=118,,no,,,tran918,,
25/05/20,16:15:00,2,3,5,Myosotis sp.,?=118,,no,,,tran919,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran920,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran921,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran922,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran923,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran924,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran925,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran926,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran927,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran928,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran929,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran930,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran931,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran932,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran933,,
26/05/20,10:30:00,4,1,4,Polygala vulgaris,Sphaerophoria scripta,hembra,no,,,tran934,,
26/05/20,10:30:00,4,1,4,Ranunculus sp.,,,si,124,,tran935,,
26/05/20,10:30:00,4,1,4,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran936,,
26/05/20,10:30:00,4,1,4,Galium sp.,Sphaerophoria scripta,macho,no,,,tran937,,
26/05/20,10:30:00,4,1,4,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran938,,
26/05/20,10:30:00,4,1,4,Polygala vulgaris,Sphaerophoria scripta,macho,no,,,tran939,,
26/05/20,10:30:00,4,1,4,Veronica officinalis,Pieris sp,,no,,,tran940,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran941,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran942,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran943,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,,,si,125,,tran944,,
26/05/20,10:30:00,4,1,4,Polygala vulgaris,Sphaerophoria scripta,macho,no,,,tran945,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,?=124,,no,,,tran946,,
26/05/20,10:30:00,4,1,4,Potentilla erecta,?=125,,no,,,tran947,,
26/05/20,10:30:00,4,1,4,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran948,,
26/05/20,10:30:00,4,1,4,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran949,,
26/05/20,10:30:00,4,1,4,Veronica officinalis,Sphaerophoria scripta,macho,no,,,tran950,,
26/05/20,10:30:00,4,1,4,Veronica officinalis,Sphaerophoria scripta,macho,no,,,tran951,,
26/05/20,10:30:00,4,1,4,Veronica officinalis,Sphaerophoria scripta,hembra,no,,,tran952,,
26/05/20,10:30:00,4,1,4,Taraxacum sp.,Sphaerophoria scripta,hembra,no,,,tran953,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,?=125,,no,,,tran954,,
26/05/20,13:30:00,4,2,4,Veronica officinalis,Sphaerophoria scripta,hembra,no,,,tran955,,
26/05/20,13:30:00,4,2,4,Veronica officinalis,Sphaerophoria scripta,hembra,no,,,tran956,,
26/05/20,13:30:00,4,2,4,Veronica officinalis,Sphaerophoria scripta,hembra,no,,,tran957,,
26/05/20,13:30:00,4,2,4,Veronica officinalis,Sphaerophoria scripta,hembra,no,,,tran958,,
26/05/20,13:30:00,4,2,4,Veronica officinalis,Sphaerophoria scripta,hembra,no,,,tran959,,
26/05/20,13:30:00,4,2,4,Veronica officinalis,Sphaerophoria scripta,macho,no,,,tran960,,
26/05/20,13:30:00,4,2,4,Veronica officinalis,Sphaerophoria scripta,macho,no,,,tran961,,
26/05/20,13:30:00,4,2,4,Veronica officinalis,Sphaerophoria scripta,macho,no,,,tran962,,
26/05/20,13:30:00,4,2,4,Veronica officinalis,Sphaerophoria scripta,macho,no,, ,tran963,,
26/05/20,13:30:00,4,2,4,Veronica officinalis,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran964,,
26/05/20,13:30:00,4,2,4,Ranunculus sp.,?=S6,,no,,,tran965,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,?=124,,no,,,tran966,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,?=124,,no,,,tran967,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,?=124,,no,,,tran968,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,?=124,,no,,,tran969,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,?=124,,no,,,tran970,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,?=124,,no,,,tran971,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran972,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran973,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran974,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran975,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,Final del abdomen mas naranja,tran976,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,Eupeodes sp.,,si,126,,tran977,,
26/05/20,13:30:00,4,2,4,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran978,,
26/05/20,13:30:00,4,2,4,Potentilla erecta,,,si,127,,tran979,,
26/05/20,13:30:00,4,2,4,Ranunculus sp.,?=124,,no,,,tran980,,
26/05/20,13:30:00,4,2,4,Veronica officinalis,?=127,,no,,,tran981,,
26/05/20,13:30:00,4,2,4,Veronica officinalis,?=124,,no,,,tran982,,
26/05/20,16:00:00,4,3,4,Veronica officinalis,?=127,,no,,,tran983,,
26/05/20,16:00:00,4,3,4,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran984,,
26/05/20,16:00:00,4,3,4,Galium sp.,Sphaerophoria scripta,hembra,no,,,tran985,,
26/05/20,16:00:00,4,3,4,Potentilla erecta,?=124,,no,,,tran986,,
26/05/20,16:00:00,4,3,4,Potentilla erecta,?=124,,no,,,tran987,,
26/05/20,16:00:00,4,3,4,Veronica officinalis,Sphaerophoria scripta,macho,no,,,tran988,,
26/05/20,16:00:00,4,3,4,Veronica officinalis,Sphaerophoria scripta,macho,no,,,tran989,,
26/05/20,16:00:00,4,3,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran990,,
26/05/20,16:00:00,4,3,4,Potentilla erecta,,,si,128,,tran991,,
26/05/20,16:00:00,4,3,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran992,,
27/05/20,10:30:00,5,1,4,Scorzonera humilis,Sphaerophoria scripta,hembra,no,,,tran993,,
27/05/20,10:30:00,5,1,4,Scorzonera humilis,Sphaerophoria scripta,hembra,no,,,tran994,,
27/05/20,10:30:00,5,1,4,Potentilla erecta,?=129,,no,,,tran995,,
27/05/20,10:30:00,5,1,4,Potentilla erecta,?=129,,no,,,tran996,,
27/05/20,10:30:00,5,1,4,Potentilla erecta,?=124,,no,,,tran997,,
27/05/20,10:30:00,5,1,4,Potentilla erecta,?=124,,,,,tran998,,
27/05/20,10:30:00,5,1,4,Scorzonera humilis,?=133,,no,,,tran999,,
27/05/20,10:30:00,5,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1000,,
27/05/20,10:30:00,5,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1001,,
27/05/20,10:30:00,5,1,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1002,,
27/05/20,10:30:00,5,1,4,Scorzonera humilis,,,si,129,,tran1003,,
27/05/20,10:30:00,5,1,4,Scorzonera humilis,?=129,,no,,,tran1004,,
27/05/20,10:30:00,5,1,4,Ranunculus sp.,?=129,,no,,,tran1005,,
27/05/20,10:30:00,5,1,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1006,,
27/05/20,10:30:00,5,1,4,Ranunculus sp.,?=124,,no,,,tran1007,,
27/05/20,10:30:00,5,1,4,Potentilla erecta,Eupeodes sp.,hembra,si,130,,tran1008,,
27/05/20,10:30:00,5,1,4,Potentilla erecta,?=133,,no,,,tran1009,,
27/05/20,10:30:00,5,1,4,Daboecia cantabrica,Bombus pascuorum,,no,,,tran1010,43.05596889,-2.85812364
27/05/20,13:30:00,5,2,4,Potentilla erecta,?=S24,,no,,,tran1011,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1012,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1013,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1014,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1015,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1016,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1017,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1018,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,?=133,,no,,,tran1019,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,Episyrphus balteatus,macho,si,131,,tran1020,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,?=134,,no,,,tran1021,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1022,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1023,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1024,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,?=130,,no,,,tran1025,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,,macho,si,132,,tran1026,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,,,si,133,,tran1027,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,?=133,,no,,,tran1028,,
27/05/20,13:30:00,5,2,4,Potentilla erecta,?=130,,no,,,tran1029,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1030,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1031,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1032,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1033,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran1034,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Formicidae,,si,134,,tran1035,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,?=134,,no,,,tran1036,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1037,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1038,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1039,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1040,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1041,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran1042,,
27/05/20,16:30:00,5,3,4,Pedicularis sylvatica subsp. sylvatica,?=S25,,no,,,tran1043,,
27/05/20,16:30:00,5,3,4,Daboecia cantabrica,?=133,,no,,,tran1044,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,Pieris sp,,no,,,tran1045,,
27/05/20,16:30:00,5,3,4,Potentilla erecta,?=130,,no,,,tran1046,,
28/05/20,10:30:00,3,1,2,Ranunculus sp.,,,si,135,,tran1047,,
28/05/20,10:30:00,3,1,2,Lotus corniculatus,Sphaerophoria scripta,macho,no,,,tran1048,,
28/05/20,10:30:00,3,1,2,Trifolium repens,Bombus pascuorum,,no,,,tran1049,43.07497431,-2.82520336
28/05/20,10:30:00,3,1,2,pilosella sp.,Sphaerophoria scripta,macho,no,,,tran1050,,
28/05/20,10:30:00,3,1,2,pilosella sp.,,,si,136,,tran1051,,
28/05/20,10:30:00,3,1,2,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran1052,,
28/05/20,10:30:00,3,1,2,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran1053,,
28/05/20,10:30:00,3,1,2,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran1054,,
28/05/20,10:30:00,3,1,2,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran1055,,
28/05/20,10:30:00,3,1,2,Bellis perennis,,,si,137,,tran1056,,
28/05/20,10:30:00,3,1,2,Bellis perennis,?=140,,no,,,tran1057,,
28/05/20,10:30:00,3,1,2,Ranunculus sp.,?=140,,no,,,tran1058,,
28/05/20,13:30:00,3,2,2,Bellis perennis,,,si,138,,tran1059,,
28/05/20,13:30:00,3,2,2,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1060,,
28/05/20,13:30:00,3,2,2,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1061,,
28/05/20,13:30:00,3,2,2,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1062,,
28/05/20,13:30:00,3,2,2,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1063,,
28/05/20,13:30:00,3,2,2,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1064,,
28/05/20,13:30:00,3,2,2,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1065,,
28/05/20,13:30:00,3,2,2,pilosella sp.,,,si,139,,tran1066,,
28/05/20,13:30:00,3,2,2,Thymus sp.,?=S6,,no,,,tran1067,,
28/05/20,13:30:00,3,2,2,Bellis perennis,?=135,,no,,,tran1068,,
28/05/20,13:30:00,3,2,2,Bellis perennis,,,si,140,,tran1069,,
28/05/20,13:30:00,3,2,2,Ranunculus sp.,?=135,,no,,,tran1070,,
28/05/20,13:30:00,3,2,2,Bellis perennis,,,si,141,,tran1071,,
28/05/20,13:30:00,3,2,2,Thymus sp.,?=140,,no,,,tran1072,,
28/05/20,13:30:00,3,2,2,Bellis perennis,?=138,,no,,,tran1073,,
28/05/20,13:30:00,3,2,2,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran1074,,
28/05/20,13:30:00,3,2,2,Teucrium pyrenaicum L. subsp. pyrenaicum,,,si,142,,tran1075,,
28/05/20,13:30:00,3,2,2,Bellis perennis,,,si,143,,tran1076,,
28/05/20,16:00:00,3,3,2,Bellis perennis,?=143,,no,,,tran1077,,
28/05/20,16:00:00,3,3,2,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1078,,
28/05/20,16:00:00,3,3,2,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1079,,
28/05/20,16:00:00,3,3,2,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1080,,
28/05/20,16:00:00,3,3,2,Thymus sp.,Sphaerophoria scripta,macho,no,,,tran1081,,
28/05/20,16:00:00,3,3,2,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran1082,,
28/05/20,16:00:00,3,3,2,Lotus corniculatus,Zygaena sp.,,no,,,tran1083,,
28/05/20,16:00:00,3,3,2,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1084,,
28/05/20,16:00:00,3,3,2,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1085,,
28/05/20,16:00:00,3,3,2,Ranunculus sp.,?=S6,,no,,,tran1086,,
28/05/20,16:00:00,3,3,2,Ranunculus sp.,?=S6,,no,,,tran1087,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1088,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1089,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1090,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1091,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1092,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1093,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1094,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1095,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1096,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1097,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1098,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1099,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1100,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1101,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran1102,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1103,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1104,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1105,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1106,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1107,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1108,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1109,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1110,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1111,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1112,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1113,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1114,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1115,,
29/05/20,10:30:00,1,1,6,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran1116,,
29/05/20,10:30:00,1,1,6,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran1117,,
29/05/20,10:30:00,1,1,6,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran1118,,
29/05/20,10:30:00,1,1,6,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran1119,,
29/05/20,10:30:00,1,1,6,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran1120,,
29/05/20,10:30:00,1,1,6,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran1121,,
29/05/20,10:30:00,1,1,6,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran1122,,
29/05/20,10:30:00,1,1,6,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran1123,,
29/05/20,10:30:00,1,1,6,Medicago lupulina,Sphaerophoria scripta,hembra,no,,,tran1124,,
29/05/20,10:30:00,1,1,6,Medicago lupulina,Sphaerophoria scripta,hembra,no,,,tran1125,,
29/05/20,10:30:00,1,1,6,Medicago lupulina,Sphaerophoria scripta,hembra,no,,,tran1126,,
29/05/20,10:30:00,1,1,6,Medicago lupulina,Sphaerophoria scripta,hembra,no,,,tran1127,,
29/05/20,10:30:00,1,1,6,Medicago lupulina,Sphaerophoria scripta,hembra,no,,,tran1128,,
29/05/20,10:30:00,1,1,6,Ranunculus sp.,,,si,144,,tran1129,,
